CustomerID,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
15883,2,396.48,2,5,3,2,10,532
15885,3,379.35,93,2,4,2,8,242
15886,1,181.09,60,3,2,1,6,321
15888,1,168.31,81,2,2,1,5,221
15889,2,446.87,157,2,3,2,7,232
15891,1,524.52,227,1,2,3,6,123
15894,2,263.55,253,1,3,2,6,132
15895,1,179.17,150,2,2,1,5,221
15897,2,222.05,194,1,3,1,5,131
15898,5,1388.88,1,5,4,4,13,544
15899,1,56.25,369,1,2,1,4,121
15900,1,351.11,24,4,2,2,8,422
15901,3,363.88,17,4,4,2,10,442
15903,7,5126.76,10,5,5,5,15,555
15904,1,164.68,8,5,2,1,8,521
15906,7,1567.69,20,4,5,4,13,454
15907,3,967.45,4,5,4,4,13,544
15909,1,191.94,174,2,2,1,5,221
15910,8,1232.18,1,5,5,4,14,554
15912,2,264.62,178,2,3,2,7,232
15916,8,1528.09,16,4,5,4,13,454
15917,1,123.1,248,1,2,1,4,121
15918,2,334.23,191,1,3,2,6,132
15919,2,639.89,20,4,3,3,10,433
15920,4,167.5,154,2,4,1,7,241
15921,1,336.03,173,2,2,2,6,222
15922,1,369.5,373,1,2,2,5,122
15923,1,127.08,373,1,2,1,4,121
15925,1,207.15,194,1,2,1,4,121
15930,1,426.63,67,3,2,2,7,322
15932,8,2495.87,4,5,5,5,15,555
15933,3,1107.46,21,4,4,4,12,444
15935,2,416.86,239,1,3,2,6,132
15937,1,145.35,64,3,2,1,6,321
15938,5,404.58,112,2,4,2,8,242
15939,15,6115.01,90,2,5,5,12,255
15940,1,35.8,311,1,2,1,4,121
15942,1,337.44,134,2,2,2,6,222
15944,1,325.1,277,1,2,2,5,122
15945,1,181.0,365,1,2,1,4,121
15947,1,1708.24,83,2,2,4,8,224
15948,2,955.24,8,5,3,4,12,534
15949,2,364.72,17,4,3,2,9,432
15950,4,1765.51,32,4,4,4,12,444
15951,2,708.22,9,5,3,3,11,533
15952,4,806.57,34,3,4,3,10,343
15953,8,1659.38,15,4,5,4,13,454
15955,14,4416.26,24,4,5,5,14,455
15957,1,428.89,32,4,2,2,8,422
15958,1,104.35,74,2,2,1,5,221
15963,2,470.76,20,4,3,2,9,432
15965,4,845.64,17,4,4,3,11,443
15967,2,418.83,23,4,3,2,9,432
15969,3,666.1,3,5,4,3,12,543
15970,1,314.1,304,1,2,2,5,122
15971,12,4199.85,18,4,5,5,14,455
15973,1,307.82,367,1,2,2,5,122
15974,7,3442.15,39,3,5,5,13,355
15975,1,371.01,84,2,2,2,6,222
15976,2,430.94,165,2,3,2,7,232
15977,2,1054.73,17,4,3,4,11,434
15978,1,1098.78,77,2,2,4,8,224
15980,3,2398.86,89,2,4,5,11,245
15981,8,3408.48,25,4,5,5,14,455
15983,4,1475.02,22,4,4,4,12,444
15984,10,2837.67,3,5,5,5,15,555
15985,2,1142.42,123,2,3,4,9,234
15986,1,168.12,30,4,2,1,7,421
15987,7,1451.28,12,5,5,4,14,554
15988,1,158.03,19,4,2,1,7,421
15990,2,792.11,44,3,3,3,9,333
15992,1,41.99,4,5,2,1,8,521
15993,7,2797.57,9,5,5,5,15,555
15994,1,427.07,55,3,2,2,7,322
15996,6,1060.68,88,2,5,4,11,254
15998,5,3089.97,37,3,4,5,12,345
16000,3,12393.7,3,5,4,5,14,545
16003,5,2735.37,30,4,4,5,13,445
16005,4,615.39,12,5,4,3,12,543
16006,1,101.4,211,1,2,1,4,121
16007,4,1701.94,48,3,4,4,11,344
16008,3,478.78,24,4,4,2,10,442
16009,4,992.71,22,4,4,4,12,444
16010,3,407.5,246,1,4,2,7,142
16011,16,3362.71,8,5,5,5,15,555
16012,3,1415.29,35,3,4,4,11,344
16013,47,37130.6,4,5,5,5,15,555
16014,3,662.38,38,3,4,3,10,343
16015,3,705.39,4,5,4,3,12,543
16016,8,1508.76,3,5,5,4,14,554
16017,1,211.88,47,3,2,1,6,321
16018,2,408.9,39,3,3,2,8,332
16019,9,3786.24,47,3,5,5,13,355
16020,3,851.01,17,4,4,3,11,443
16022,1,628.28,260,1,2,3,6,123
16023,3,719.81,46,3,4,3,10,343
16024,1,251.24,12,5,2,2,9,522
16025,1,439.66,30,4,2,2,8,422
16026,1,236.09,43,3,2,1,6,321
16027,6,934.62,92,2,5,3,10,253
16029,63,81024.84,39,3,5,5,13,355
16030,1,331.24,310,1,2,2,5,122
16031,2,548.94,92,2,3,3,8,233
16033,20,8816.4,6,5,5,5,15,555
16034,3,437.7,196,1,4,2,7,142
16036,2,758.92,87,2,3,3,8,233
16037,3,855.02,270,1,4,3,8,143
16038,3,471.78,8,5,4,2,11,542
16040,3,1313.55,65,3,4,4,11,344
16041,3,3166.4,31,4,4,5,13,445
16042,5,1197.27,22,4,4,4,12,444
16043,4,773.99,38,3,4,3,10,343
16045,4,1340.7,120,2,4,4,10,244
16048,2,256.44,373,1,3,2,6,132
16049,3,1111.79,40,3,4,4,11,344
16050,1,137.9,174,2,2,1,5,221
16052,1,362.06,54,3,2,2,7,322
16053,2,1511.95,33,4,3,4,11,434
16054,1,783.9,145,2,2,3,7,223
16055,1,134.8,221,1,2,1,4,121
16056,1,664.85,45,3,2,3,8,323
16057,7,2263.12,16,4,5,5,14,455
16059,6,1459.86,66,3,5,4,12,354
16062,4,1153.62,10,5,4,4,13,544
16063,1,335.32,260,1,2,2,5,122
16065,1,372.09,365,1,2,2,5,122
16066,5,1521.87,17,4,4,4,12,444
16070,2,852.15,22,4,3,3,10,433
16071,1,326.24,45,3,2,2,7,322
16072,1,584.32,288,1,2,3,6,123
16073,1,122.4,297,1,2,1,4,121
16076,10,2234.73,3,5,5,5,15,555
16078,1,79.2,284,1,2,1,4,121
16079,3,1352.0,17,4,4,4,12,444
16080,2,217.16,82,2,3,1,6,231
16081,5,2806.9,56,3,4,5,12,345
16083,2,1317.62,101,2,3,4,9,234
16084,1,436.18,299,1,2,2,5,122
16085,5,981.51,23,4,4,4,12,444
16086,5,1121.39,59,3,4,4,11,344
16091,2,315.06,155,2,3,2,7,232
16092,3,817.86,115,2,4,3,9,243
16093,1,17.0,107,2,2,1,5,221
16094,4,1078.23,12,5,4,4,13,544
16096,1,320.62,264,1,2,2,5,122
16097,1,185.05,240,1,2,1,4,121
16098,7,2005.63,88,2,5,4,11,254
16099,3,731.9,50,3,4,3,10,343
16101,1,1290.7,71,3,2,4,9,324
16102,3,1842.14,42,3,4,4,11,344
16103,6,1429.64,7,5,5,4,14,554
16104,1,302.36,62,3,2,2,7,322
16105,1,336.96,249,1,2,2,5,122
16106,1,108.38,66,3,2,1,6,321
16107,7,3204.16,18,4,5,5,14,455
16108,1,842.5,85,2,2,3,7,223
16109,2,611.88,219,1,3,3,7,133
16110,3,1337.48,45,3,4,4,11,344
16112,4,195.74,143,2,4,1,7,241
16113,1,161.38,183,1,2,1,4,121
16114,1,135.75,171,2,2,1,5,221
16115,8,1667.97,10,5,5,4,14,554
16116,1,612.78,212,1,2,3,6,123
16117,1,232.21,190,1,2,1,4,121
16119,2,423.36,8,5,3,2,10,532
16120,4,1309.14,59,3,4,4,11,344
16121,2,867.11,57,3,3,3,9,333
16122,4,684.42,73,2,4,3,9,243
16123,1,307.78,52,3,2,2,7,322
16124,1,249.0,317,1,2,1,4,121
16125,1,289.35,367,1,2,2,5,122
16126,4,6287.77,29,4,4,5,13,445
16127,1,656.25,39,3,2,3,8,323
16128,5,1880.22,18,4,4,4,12,444
16131,6,3506.54,52,3,5,5,13,355
16133,33,14589.04,4,5,5,5,15,555
16134,2,618.09,22,4,3,3,10,433
16135,1,517.55,263,1,2,3,6,123
16136,3,709.38,60,3,4,3,10,343
16139,3,635.41,19,4,4,3,11,443
16140,2,725.18,66,3,3,3,9,333
16141,1,620.4,88,2,2,3,7,223
16142,1,535.34,250,1,2,3,6,123
16143,6,2424.94,3,5,5,5,15,555
16144,1,175.2,247,1,2,1,4,121
16145,11,3799.49,9,5,5,5,15,555
16146,3,734.13,157,2,4,3,9,243
16147,1,375.0,134,2,2,2,6,222
16148,1,76.32,296,1,2,1,4,121
16149,2,280.52,5,5,3,2,10,532
16150,5,2053.02,43,3,4,4,11,344
16152,1,1829.04,269,1,2,4,7,124
16153,5,1824.23,50,3,4,4,11,344
16156,9,3122.04,9,5,5,5,15,555
16157,3,656.69,16,4,4,3,11,443
16159,1,348.2,282,1,2,2,5,122
16160,2,1025.44,65,3,3,4,10,334
16161,19,5575.56,2,5,5,5,15,555
16162,1,37.4,252,1,2,1,4,121
16163,2,856.6,232,1,3,3,7,133
16164,3,822.48,17,4,4,3,11,443
16168,27,3787.6,11,5,5,5,15,555
16169,4,1822.97,8,5,4,4,13,544
16170,6,1885.05,51,3,5,4,12,354
16171,1,73.2,59,3,2,1,6,321
16172,5,1140.21,95,2,4,4,10,244
16173,6,1418.32,16,4,5,4,13,454
16174,3,1009.55,126,2,4,4,10,244
16175,4,1037.59,94,2,4,4,10,244
16177,1,331.95,50,3,2,2,7,322
16178,1,197.9,138,2,2,1,5,221
16179,1,215.83,61,3,2,1,6,321
16180,8,10254.18,100,2,5,5,12,255
16181,1,305.54,73,2,2,2,6,222
16182,4,6617.65,72,3,4,5,12,345
16183,1,338.71,67,3,2,2,7,322
16184,6,1158.79,64,3,5,4,12,354
16185,2,529.41,17,4,3,3,10,433
16186,12,4006.94,23,4,5,5,14,455
16187,15,6911.44,32,4,5,5,14,455
16188,4,981.86,45,3,4,4,11,344
16189,2,215.48,16,4,3,1,8,431
16190,1,215.08,40,3,2,1,6,321
16191,13,5180.52,3,5,5,5,15,555
16193,1,314.45,237,1,2,2,5,122
16198,1,400.68,75,2,2,2,6,222
16200,2,1080.62,4,5,3,4,12,534
16201,4,1863.47,3,5,4,4,13,544
16202,1,365.27,361,1,2,2,5,122
16203,4,592.9,59,3,4,3,10,343
16204,1,405.71,23,4,2,2,8,422
16205,4,761.38,31,4,4,3,11,443
16206,4,537.06,55,3,4,3,10,343
16207,1,394.38,25,4,2,2,8,422
16208,2,664.26,45,3,3,3,9,333
16209,5,2262.62,89,2,4,5,11,245
16210,18,21086.3,2,5,5,5,15,555
16211,1,547.02,89,2,2,3,7,223
16212,2,690.34,19,4,3,3,10,433
16213,1,159.0,79,2,2,1,5,221
16214,3,1062.75,171,2,4,4,10,244
16215,1,242.35,81,2,2,1,5,221
16216,1,914.93,267,1,2,3,6,123
16217,2,304.25,235,1,3,2,6,132
16218,7,3084.68,30,4,5,5,14,455
16221,3,864.86,37,3,4,3,10,343
16222,1,846.72,318,1,2,3,6,123
16224,4,1295.3,57,3,4,4,11,344
16225,5,1096.32,45,3,4,4,11,344
16226,3,255.12,203,1,4,2,7,142
16227,1,314.22,225,1,2,2,5,122
16229,2,1010.6,87,2,3,4,9,234
16230,2,542.03,190,1,3,3,7,133
16232,4,990.88,44,3,4,4,11,344
16233,3,536.68,71,3,4,3,10,343
16235,5,867.31,41,3,4,3,10,343
16236,1,432.2,78,2,2,2,6,222
16239,2,414.2,57,3,3,2,8,332
16240,2,3718.8,24,4,3,5,12,435
16241,13,2607.87,10,5,5,5,15,555
16242,7,3603.21,8,5,5,5,15,555
16243,2,409.1,34,3,3,2,8,332
16244,2,1522.75,212,1,3,4,8,134
16245,3,1413.66,24,4,4,4,12,444
16247,1,114.56,170,2,2,1,5,221
16248,1,152.94,62,3,2,1,6,321
16249,5,1800.07,53,3,4,4,11,344
16250,2,389.44,261,1,3,2,6,132
16253,2,3683.86,67,3,3,5,11,335
16255,8,2619.91,17,4,5,5,14,455
16256,1,752.43,267,1,2,3,6,123
16257,1,46.95,177,2,2,1,5,221
16258,5,5203.51,45,3,4,5,12,345
16260,1,1035.45,51,3,2,4,9,324
16261,4,746.83,17,4,4,3,11,443
16265,9,5447.0,9,5,5,5,15,555
16266,7,861.89,74,2,5,3,10,253
16268,2,667.65,71,3,3,3,9,333
16270,1,1141.24,353,1,2,4,7,124
16271,5,1429.24,3,5,4,4,13,544
16272,1,411.7,117,2,2,2,6,222
16274,1,357.95,373,1,2,2,5,122
16275,1,559.87,197,1,2,3,6,123
16276,1,810.6,177,2,2,3,7,223
16278,1,566.38,100,2,2,3,7,223
16279,3,1509.58,21,4,4,4,12,444
16281,1,2062.06,72,3,2,5,10,325
16282,1,168.3,340,1,2,1,4,121
16283,5,1570.81,6,5,4,4,13,544
16284,2,823.97,31,4,3,3,10,433
16287,1,142.5,170,2,2,1,5,221
16292,1,302.25,122,2,2,2,6,222
16293,10,2248.99,22,4,5,5,14,455
16295,4,1328.55,10,5,4,4,13,544
16297,1,301.9,269,1,2,2,5,122
16298,3,598.2,23,4,4,3,11,443
16302,1,233.22,127,2,2,1,5,221
16303,3,5360.63,26,4,4,5,13,445
16305,1,361.22,139,2,2,2,6,222
16306,6,632.27,214,1,5,3,9,153
16308,4,2560.0,38,3,4,5,12,345
16309,2,706.57,106,2,3,3,8,233
16311,2,616.26,18,4,3,3,10,433
16313,2,274.15,3,5,3,2,10,532
16315,1,226.37,331,1,2,1,4,121
16316,8,2938.91,64,3,5,5,13,355
16317,3,1341.65,120,2,4,4,10,244
16318,1,328.15,35,3,2,2,7,322
16319,1,404.4,218,1,2,2,5,122
16320,2,1038.46,172,2,3,4,9,234
16321,5,373.65,72,3,4,2,9,342
16322,2,326.75,1,5,3,2,10,532
16323,1,207.5,196,1,2,1,4,121
16324,3,428.68,128,2,4,2,8,242
16325,3,594.24,47,3,4,3,10,343
16326,14,3110.96,6,5,5,5,15,555
16327,6,3844.22,14,4,5,5,14,455
16330,3,251.91,18,4,4,2,10,442
16332,7,1593.2,28,4,5,4,13,454
16333,22,26626.8,8,5,5,5,15,555
16337,1,151.05,37,3,2,1,6,321
16338,1,214.8,157,2,2,1,5,221
16339,1,109.95,284,1,2,1,4,121
16340,1,549.07,107,2,2,3,7,223
16341,4,1971.87,25,4,4,4,12,444
16342,4,322.41,75,2,4,2,8,242
16343,2,370.48,16,4,3,2,9,432
16344,1,101.1,158,2,2,1,5,221
16345,1,575.41,44,3,2,3,8,323
16347,2,887.65,11,5,3,3,11,533
16348,7,1469.45,32,4,5,4,13,454
16349,1,53.5,291,1,2,1,4,121
16350,4,1116.47,21,4,4,4,12,444
16351,1,153.9,333,1,2,1,4,121
16352,2,494.44,18,4,3,3,10,433
16353,23,6675.71,4,5,5,5,15,555
16354,2,395.8,63,3,3,2,8,332
16356,3,211.77,198,1,4,1,6,141
16357,3,658.88,33,4,4,3,11,443
16358,4,2027.5,1,5,4,4,13,544
16359,9,1750.92,7,5,5,4,14,554
16360,6,3512.53,5,5,5,5,15,555
16361,4,896.66,10,5,4,3,12,543
16362,5,734.77,32,4,4,3,11,443
16363,1,109.36,53,3,2,1,6,321
16364,2,707.04,12,5,3,3,11,533
16365,9,1540.42,18,4,5,4,13,454
16366,1,327.3,19,4,2,2,8,422
16367,2,804.49,37,3,3,3,9,333
16368,2,497.43,2,5,3,3,11,533
16369,3,1553.66,18,4,4,4,12,444
16370,4,1320.56,82,2,4,4,10,244
16372,2,367.93,33,4,3,2,9,432
16374,2,473.03,66,3,3,2,8,332
16376,2,987.01,9,5,3,4,12,534
16377,1,676.2,267,1,2,3,6,123
16378,3,362.95,247,1,4,2,7,142
16379,4,2157.4,4,5,4,5,14,545
16380,1,1780.59,61,3,2,4,9,324
16383,2,668.36,75,2,3,3,8,233
16384,2,584.5,90,2,3,3,8,233
16385,3,555.89,60,3,4,3,10,343
16386,2,317.2,29,4,3,2,9,432
16387,1,94.36,323,1,2,1,4,121
16389,4,1382.07,53,3,4,4,11,344
16392,1,221.19,270,1,2,1,4,121
16393,13,3046.21,2,5,5,5,15,555
16394,5,1555.34,57,3,4,4,11,344
16395,5,1486.9,61,3,4,4,11,344
16398,2,1705.8,154,2,3,4,9,234
16399,2,408.57,19,4,3,2,9,432
16400,1,303.93,95,2,2,2,6,222
16401,12,4098.32,1,5,5,5,15,555
16402,2,299.6,265,1,3,2,6,132
16403,1,177.5,312,1,2,1,4,121
16404,1,443.05,70,3,2,2,7,322
16405,2,167.25,302,1,3,1,5,131
16406,1,163.07,19,4,2,1,7,421
16407,10,2126.93,13,5,5,5,15,555
16409,5,2028.88,36,3,4,4,11,344
16411,2,214.65,19,4,3,1,8,431
16412,1,151.83,54,3,2,1,6,321
16413,1,262.2,57,3,2,2,7,322
16414,2,126.25,22,4,3,1,8,431
16415,1,210.35,44,3,2,1,6,321
16416,3,1051.4,27,4,4,4,12,444
16418,3,675.27,45,3,4,3,10,343
16419,6,972.23,113,2,5,4,11,254
16422,51,34684.4,17,4,5,5,14,455
16423,1,346.12,25,4,2,2,8,422
16424,1,133.56,191,1,2,1,4,121
16425,1,302.7,302,1,2,2,5,122
16426,10,1908.25,2,5,5,4,14,554
16427,2,241.06,263,1,3,1,5,131
16429,1,284.55,106,2,2,2,6,222
16430,1,300.85,57,3,2,2,7,322
16431,3,642.81,213,1,4,3,8,143
16432,1,287.4,64,3,2,2,7,322
16433,1,184.26,28,4,2,1,7,421
16434,7,1522.25,29,4,5,4,13,454
16438,5,798.35,6,5,4,3,12,543
16440,5,3640.67,8,5,4,5,14,545
16441,2,381.2,67,3,3,2,8,332
16442,3,616.79,2,5,4,3,12,543
16444,4,654.67,46,3,4,3,10,343
16445,1,230.51,34,3,2,1,6,321
16446,2,168472.5,1,5,3,5,13,535
16447,1,259.01,136,2,2,2,6,222
16448,1,188.89,198,1,2,1,4,121
16449,2,707.69,198,1,3,3,7,133
16450,1,311.92,150,2,2,2,6,222
16451,1,266.97,88,2,2,2,6,222
16454,2,6.9,45,3,3,1,7,331
16455,7,1841.18,64,3,5,4,12,354
16456,5,2158.37,99,2,4,5,11,245
16457,1,208.36,218,1,2,1,4,121
16458,18,3482.74,3,5,5,5,15,555
16460,3,814.72,28,4,4,3,11,443
16461,1,151.42,178,2,2,1,5,221
16462,3,136.0,74,2,4,1,7,241
16463,4,1422.4,21,4,4,4,12,444
16464,3,1314.68,20,4,4,4,12,444
16466,7,1603.46,34,3,5,4,12,354
16468,1,74.9,74,2,2,1,5,221
16469,4,650.43,24,4,4,3,11,443
16470,4,762.39,52,3,4,3,10,343
16471,1,223.95,275,1,2,1,4,121
16473,3,316.11,165,2,4,2,8,242
16474,7,1871.5,7,5,5,4,14,554
16475,4,544.3,88,2,4,3,9,243
16477,7,2494.46,64,3,5,5,13,355
16478,3,331.0,25,4,4,2,10,442
16479,2,300.83,10,5,3,2,10,532
16480,1,769.29,76,2,2,3,7,223
16482,1,220.62,16,4,2,1,7,421
16483,1,139.35,192,1,2,1,4,121
16484,2,404.3,174,2,3,2,7,232
16485,1,363.65,77,2,2,2,6,222
16488,3,498.8,33,4,4,3,11,443
16491,1,731.5,47,3,2,3,8,323
16493,4,1351.63,80,2,4,4,10,244
16494,1,826.53,297,1,2,3,6,123
16495,3,684.41,3,5,4,3,12,543
16496,3,1599.52,9,5,4,4,13,544
16497,6,2965.69,50,3,5,5,13,355
16498,2,100.97,161,2,3,1,6,231
16499,2,365.45,360,1,3,2,6,132
16500,6,400.86,5,5,5,2,12,552
16503,4,1431.93,107,2,4,4,10,244
16504,1,484.38,25,4,2,2,8,422
16505,1,777.6,32,4,2,3,9,423
16506,2,90.3,20,4,3,1,8,431
16509,1,363.7,297,1,2,2,5,122
16510,1,248.1,372,1,2,1,4,121
16511,3,950.26,22,4,4,4,12,444
16513,4,874.59,5,5,4,3,12,543
16515,5,1627.13,52,3,4,4,11,344
16516,1,101.7,30,4,2,1,7,421
16517,1,162.7,277,1,2,1,4,121
16518,2,484.32,61,3,3,2,8,332
16519,2,215.08,25,4,3,1,8,431
16520,3,1046.57,186,1,4,4,9,144
16523,21,9418.47,2,5,5,5,15,555
16525,26,13027.45,2,5,5,5,15,555
16526,1,290.36,172,2,2,2,6,222
16527,1,228.06,81,2,2,1,5,221
16528,1,244.41,4,5,2,1,8,521
16529,1,455.25,190,1,2,2,5,122
16531,7,1244.59,22,4,5,4,13,454
16532,3,6748.8,18,4,4,5,13,445
16533,3,1095.56,19,4,4,4,12,444
16535,1,593.75,5,5,2,3,10,523
16536,1,548.97,110,2,2,3,7,223
16539,4,1388.81,3,5,4,4,13,544
16542,1,119.62,54,3,2,1,6,321
16545,1,339.3,165,2,2,2,6,222
16546,2,787.15,291,1,3,3,7,133
16549,10,4154.64,10,5,5,5,15,555
16550,5,2298.97,109,2,4,5,11,245
16551,3,922.12,96,2,4,3,9,243
16552,2,379.73,243,1,3,2,6,132
16553,12,5719.82,163,2,5,5,12,255
16554,3,837.1,42,3,4,3,10,343
16555,2,285.89,35,3,3,2,8,332
16556,7,3313.79,67,3,5,5,13,355
16557,2,281.85,24,4,3,2,9,432
16558,20,8338.49,1,5,5,5,15,555
16560,2,841.41,27,4,3,3,10,433
16561,2,511.12,6,5,3,3,11,533
16563,1,1077.74,54,3,2,4,9,324
16565,1,173.7,364,1,2,1,4,121
16566,5,614.66,15,4,4,3,11,443
16567,2,865.6,194,1,3,3,7,133
16569,1,124.2,3,5,2,1,8,521
16570,10,3738.4,15,4,5,5,14,455
16571,3,1421.69,27,4,4,4,12,444
16572,3,1009.6,127,2,4,4,10,244
16573,2,663.61,85,2,3,3,8,233
16574,1,451.44,71,3,2,2,7,322
16581,1,105.84,183,1,2,1,4,121
16582,1,313.62,113,2,2,2,6,222
16583,1,233.45,374,1,2,1,4,121
16584,2,936.08,80,2,3,3,8,233
16586,1,463.95,249,1,2,2,5,122
16587,1,225.15,232,1,2,1,4,121
16589,3,459.24,71,3,4,2,9,342
16591,1,213.5,69,3,2,1,6,321
16592,16,4113.68,4,5,5,5,15,555
16593,3,330.03,51,3,4,2,9,342
16594,1,181.09,75,2,2,1,5,221
16595,1,360.16,61,3,2,2,7,322
16596,2,250.15,16,4,3,1,8,431
16597,1,90.04,4,5,2,1,8,521
16598,1,145.05,286,1,2,1,4,121
16600,6,813.52,4,5,5,3,13,553
16601,1,244.8,41,3,2,1,6,321
16602,1,528.08,36,3,2,3,8,323
16603,2,482.47,75,2,3,2,7,232
16607,14,3347.71,18,4,5,5,14,455
16609,7,5493.46,15,4,5,5,14,455
16610,1,75.66,219,1,2,1,4,121
16611,1,129.49,186,1,2,1,4,121
16612,4,1187.66,33,4,4,4,12,444
16613,1,618.59,70,3,2,3,8,323
16614,1,506.19,183,1,2,3,6,123
16616,2,500.42,15,4,3,3,10,433
16617,1,151.85,236,1,2,1,4,121
16618,5,2647.59,31,4,4,5,13,445
16619,1,226.21,264,1,2,1,4,121
16620,2,178.96,4,5,3,1,9,531
16621,4,813.48,52,3,4,3,10,343
16623,1,129.45,246,1,2,1,4,121
16624,2,810.57,81,2,3,3,8,233
16625,1,333.08,275,1,2,2,5,122
16626,17,4413.1,1,5,5,5,15,555
16627,1,322.8,79,2,2,2,6,222
16628,5,2188.05,30,4,4,5,13,445
16629,2,417.73,74,2,3,2,7,232
16633,6,2883.1,17,4,5,5,14,455
16634,2,217.9,223,1,3,1,5,131
16637,4,1154.47,32,4,4,4,12,444
16638,10,1680.72,23,4,5,4,13,454
16639,3,1257.51,31,4,4,4,12,444
16641,1,231.1,106,2,2,1,5,221
16642,2,688.33,5,5,3,3,11,533
16643,1,487.51,246,1,2,2,5,122
16644,2,833.78,178,2,3,3,8,233
16647,2,214.06,170,2,3,1,6,231
16648,1,290.66,43,3,2,2,7,322
16650,1,518.42,72,3,2,3,8,323
16652,7,6773.97,59,3,5,5,13,355
16653,2,1212.66,16,4,3,4,11,434
16654,4,601.27,141,2,4,3,9,243
16655,6,3794.52,18,4,5,5,14,455
16656,15,8625.8,22,4,5,5,14,455
16657,4,933.62,10,5,4,3,12,543
16658,1,123.24,368,1,2,1,4,121
16659,1,39.12,189,1,2,1,4,121
16660,4,1267.65,16,4,4,4,12,444
16665,1,135.4,362,1,2,1,4,121
16666,1,118.98,19,4,2,1,7,421
16667,2,570.13,68,3,3,3,9,333
16668,6,306.72,15,4,5,2,11,452
16669,3,1374.87,24,4,4,4,12,444
16670,11,4095.9,17,4,5,5,14,455
16671,3,1692.27,28,4,4,4,12,444
16672,20,8134.94,2,5,5,5,15,555
16674,2,319.61,55,3,3,2,8,332
16676,4,1592.12,34,3,4,4,11,344
16678,12,3109.99,3,5,5,5,15,555
16679,1,129.75,366,1,2,1,4,121
16680,1,183.7,43,3,2,1,6,321
16681,6,1770.34,73,2,5,4,11,254
16682,5,1028.0,5,5,4,4,13,544
16684,28,66653.56,4,5,5,5,15,555
16685,2,324.24,61,3,3,2,8,332
16686,7,3062.83,47,3,5,5,13,355
16688,4,1260.86,1,5,4,4,13,544
16689,2,422.6,76,2,3,2,7,232
16690,2,225.58,72,3,3,1,7,331
16692,2,1276.0,256,1,3,4,8,134
16693,2,482.01,69,3,3,2,8,332
16696,4,657.9,135,2,4,3,9,243
16697,1,112.75,241,1,2,1,4,121
16698,2,1998.0,227,1,3,4,8,134
16700,13,5076.55,9,5,5,5,15,555
16701,13,5398.3,9,5,5,5,15,555
16705,20,14034.99,1,5,5,5,15,555
16706,3,531.35,37,3,4,3,10,343
16708,1,656.63,46,3,2,3,8,323
16709,5,3029.87,85,2,4,5,11,245
16710,10,2483.04,19,4,5,5,14,455
16711,5,1651.03,3,5,4,4,13,544
16712,11,3645.43,9,5,5,5,15,555
16713,15,6923.13,19,4,5,5,14,455
16714,3,1161.53,219,1,4,4,9,144
16715,1,301.72,78,2,2,2,6,222
16716,2,901.2,267,1,3,3,7,133
16717,6,3858.38,24,4,5,5,14,455
16718,1,623.75,369,1,2,3,6,123
16719,7,1790.42,15,4,5,4,13,454
16720,1,155.24,26,4,2,1,7,421
16721,1,292.47,262,1,2,2,5,122
16722,13,4730.81,17,4,5,5,14,455
16723,2,589.15,91,2,3,3,8,233
16725,7,781.02,302,1,5,3,9,153
16726,5,1382.02,26,4,4,4,12,444
16727,1,272.82,364,1,2,2,5,122
16728,4,1054.67,46,3,4,4,11,344
16729,21,7239.92,38,3,5,5,13,355
16730,3,743.11,52,3,4,3,10,343
16732,1,603.75,32,4,2,3,9,423
16734,3,650.51,52,3,4,3,10,343
16735,5,2300.56,79,2,4,5,11,245
16737,1,417.6,53,3,2,2,7,322
16738,1,3.75,298,1,2,1,4,121
16739,1,323.0,177,2,2,2,6,222
16742,1,464.9,47,3,2,2,7,322
16743,7,2238.09,29,4,5,5,14,455
16744,7,1304.76,11,5,5,4,14,554
16745,17,7194.3,87,2,5,5,12,255
16746,18,6697.66,5,5,5,5,15,555
16747,2,836.06,38,3,3,3,9,333
16748,5,1515.9,18,4,4,4,12,444
16750,5,623.93,45,3,4,3,10,343
16751,1,1764.72,31,4,2,4,10,424
16752,1,207.5,373,1,2,1,4,121
16753,1,223.92,58,3,2,1,6,321
16754,1,2002.4,372,1,2,4,7,124
16755,3,1496.83,114,2,4,4,10,244
16756,1,239.4,215,1,2,1,4,121
16757,1,106.83,319,1,2,1,4,121
16758,1,369.34,65,3,2,2,7,322
16759,3,789.79,8,5,4,3,12,543
16761,1,316.62,97,2,2,2,6,222
16762,3,1501.38,20,4,4,4,12,444
16763,1,611.85,199,1,2,3,6,123
16764,13,2799.25,4,5,5,5,15,555
16765,1,34.0,294,1,2,1,4,121
16766,2,1145.6,273,1,3,4,8,134
16767,11,5580.6,31,4,5,5,14,455
16768,3,478.09,48,3,4,2,9,342
16769,1,380.39,260,1,2,2,5,122
16770,5,770.1,58,3,4,3,10,343
16771,5,2246.81,33,4,4,5,13,445
16773,1,171.59,57,3,2,1,6,321
16774,4,661.52,68,3,4,3,10,343
16775,11,1695.66,10,5,5,4,14,554
16776,1,388.28,60,3,2,2,7,322
16777,2,226.35,80,2,3,1,6,231
16778,2,245.94,74,2,3,1,6,231
16779,22,10629.72,2,5,5,5,15,555
16780,2,425.19,100,2,3,2,7,232
